,Names,GPA,Avg Commute Time,Technical Aptitude,Soft Skills,Years of Experience,Leadership Capability,Sex,Age,Arrest Records,origin_Australia,origin_Canada,origin_China,origin_India,origin_Mexico,origin_United States,sport_Club/Intramural,sport_NCAA/Professional,sport_None,Job Performance,Job Tenure,Military Tenure,Name,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Other,Race,hirevue_0.0,hirevue_1.0,hirevue_2.0,referral_0.0,referral_1.0,culturalfit_0.0,culturalfit_1.0,culturalfit_2.0,education_0.0,education_1.0,education_2.0,prestige_0.0,prestige_1.0,prestige_2.0,prestige_3.0,degree_Engineering,degree_Humanities,degree_None,degree_Quantitative,degree_Sciences,linkedin_None,linkedin_Ok,linkedin_Very Good,socmedia_Bad,socmedia_Good,criminal_0.0,criminal_1.0,arrest_0.0,arrest_1.0
245,Mario Schaefer,3.145822272401693,30.121694295372787,1.7852392827703538,1.8511749210905954,-2.174421134232613,-1.4115709413162918,1.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-5.04683411991364,2.675096728273183,1.8942842472949768,Tracie Hoffman,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
246,Lois Eaton,3.227377476839866,52.22287687388612,3.1737241255456965,4.186678579653735,7.9575410648624345,0.3632182838928902,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,2.892030194335615,1.1831008505218528,1.231423064385886,Richard Sequra,1,0,0,0,0,African-American,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
247,Ramon Helmuth,3.0382704853592233,89.7759624151794,2.262828465927477,3.047919360460339,3.696158317159569,0.23769224617332652,0.0,38.0,0.0,0,0,0,0,0,1,0,0,1,0.5477711629325354,0.0,0.03731463575206595,Jeffery Prosser,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
248,Raymond Winn,3.111076340764671,40.05359962362261,2.891367216452834,3.5306861034233696,1.9519187163919764,-0.4283022637933844,0.0,27.0,0.0,0,0,0,0,0,1,1,0,0,1.1233486431347142,1.827119182702077,1.588826158892082,Thomas Early,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
249,Ryan Wadley,3.2615861021324024,49.72200788650514,2.3024961412846423,3.426610117186757,5.350364131877576,0.7637345783637624,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,2.4185111868111244,1.479941802381668,1.218750522496822,Darrel Ortiz,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
250,Marta Robertson,2.9349782774382884,55.58310001695461,1.3973515091100077,2.21878916969933,1.5235685302074446,-0.93527708275016,1.0,26.0,0.0,1,0,0,0,0,0,1,0,0,-3.547147091518243,1.2002882945449946,0.9972761931767722,Kelly Mooney,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
251,Mary Lipp,3.2676135894140863,18.12875192574505,0.1837173376333785,3.1905296346544043,9.06305133568027,0.3657407164937131,1.0,21.0,0.0,0,0,0,0,0,1,1,0,0,0.6178173685148511,4.230771737613358,2.499694218420358,Tisha Rayburn,0,0,1,0,0,Caucasian,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
252,Robin Marmolejo,2.398824280765307,18.720910960757127,0.36292313087754025,1.8132756774493186,3.3987330159371676,-0.8133487200752971,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-4.481023935883207,3.3814447058052854,1.8460541013552019,Janelle Gonzalez,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
253,Frederick Gearhart,2.0402908303359144,13.164907959350863,1.9624857482754468,0.9720659430868959,-0.6107892615927284,-0.7130730537666948,0.0,30.0,1.0,0,0,0,0,0,1,1,0,0,-7.01122242346627,4.2071999897034535,2.673672272802139,Arthur Hall,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
254,Mikel Johnson,2.92851370633618,0.7408011094970419,3.9880726723312767,3.9010741863924356,5.189086522298432,0.7681400038822882,0.0,27.0,1.0,0,0,0,0,0,1,0,0,1,3.606322427947645,5.083374743192852,3.0702643246682815,Mark Ferguson,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
255,Ruben Morrow,2.9934128799781554,49.67416394457892,2.0558431501175485,3.80552149006102,4.858015787423861,0.38129120324973304,0.0,22.0,0.0,0,0,0,0,0,1,0,1,0,3.7247784177482273,1.5109464843097171,1.558490322002375,William Ortega,0,0,1,0,0,Caucasian,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
256,Kelly Owen,3.427879180036735,8.894559017486962,2.810460857130676,3.104216931853545,1.3687223128623924,-1.1057048598351005,1.0,21.0,0.0,0,0,0,0,0,1,0,0,1,-1.921178970243962,6.513364562463064,3.8343940768561247,Sharon Kaylor,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
257,Judith Frias,3.6719944877460353,50.038773177897625,2.0057603234836,4.628158947568714,7.392199002052153,0.1497833340591592,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,4.671783619343892,0.9983675328658452,1.1803560292528306,Jason Swanson,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
258,Thelma Delisi,2.029141460182724,0.09881445338472616,1.3883692034509587,1.0647418333325138,-1.320164074323607,-0.5797930167717826,1.0,28.0,0.0,0,0,0,0,0,1,1,0,0,-5.716084823778351,5.693039544648348,3.2490295042805464,Rosamaria Jackson,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
259,Brian Hawkins,2.6948476960619456,72.73885482698637,1.9924366119304684,1.6210078767998226,2.809107729137394,0.4257019647054078,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-3.4768485930710455,0.0,0.4071203525356595,Felipe Lauderdale,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
260,Amy Williams,3.7235590246446937,23.564582256963927,2.4903666023449036,3.5431547542990103,3.2887306173153243,0.2188467386521751,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,2.007815672067472,3.6015168080722044,2.3058539102331848,Kenneth King,0,0,1,0,0,Caucasian,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
261,Christa Clark,2.88562755902686,64.87788542329193,2.3885503026418116,3.968176897540934,7.487768627681342,1.0627847842926819,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,4.322538685996588,0.42995207432379656,0.9618285657711776,Kieth Miller,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
262,Cole Benscoter,4.023299248203462,45.07523252046389,2.8414957192706467,4.834100222867185,8.631535593806209,0.07830122450322605,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,4.0756642983523355,1.8494990504617146,1.1650895988007606,Walter Kimble,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
263,Jessica Watson,3.3717339830647113,2.027631900784492,2.34670598427687,3.051418738032801,1.2424914013195485,0.4153579608140655,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,1.807867037540122,5.766358963333017,3.2607284741552998,Charles Morton,1,0,0,0,0,African-American,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
264,Lyla Albert,3.084457648083755,51.01375505708438,1.4778256729987862,3.0069889458781844,4.707934091807641,0.6698577283210693,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,1.4972243463437962,1.102265716833262,1.014755652892127,Henry Renshaw,1,0,0,0,0,African-American,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
265,Richard Grace,3.504863899392801,2.530197391426409,3.242285728253494,3.868311182687578,5.302839122213621,0.8394202956302368,0.0,21.0,0.0,0,0,0,0,0,1,1,0,0,3.464539076040891,4.560644722759004,2.587812734717158,Bruce Miller,1,0,0,0,0,African-American,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
266,James Butler,3.336285203106869,31.181016214141938,1.6798039980344976,3.5439958266662637,4.773607374763884,0.6348025066913822,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,3.088776379863414,2.476244270652664,1.8021877991083497,Steve Simpson,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
267,Louise Roberts,3.095153169460725,37.40956542123233,2.510762885578861,3.4932715530765104,6.399754525334014,-0.28667489809760505,0.0,26.0,0.0,0,0,0,0,0,1,1,0,0,0.18296606390581963,2.986024228302523,2.1174619232997625,Joseph Gonzales,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
268,Greg Meecham,3.178281582494901,32.4941632033633,3.193730357396963,3.3546220671037914,2.202379915525347,-0.1341728952848358,0.0,26.0,0.0,0,0,0,0,0,1,1,0,0,0.7771765361240984,3.0999228502092566,2.179966190738105,Chad Hill,0,1,0,0,0,Asian,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
269,Clinton Oloughlin,2.3546578442579995,51.37256248485075,1.5479504440515017,3.641315956345543,8.113411482229473,0.5707514442808093,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,2.841303456171463,0.9887431031128999,1.1859737809125086,John Berry,0,0,0,1,0,Hispanic,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
270,Nicholas Brock,3.155373990552104,13.266579930980985,1.8028579643979932,3.529437755436849,6.738750423694858,0.19085719638160706,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,1.3561558673981746,5.139471910674425,2.9760259553848103,Richard Lizaola,1,0,0,0,0,African-American,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
271,John Overton,2.464959694780877,7.890895058508271,1.3322153722271302,3.298583712264578,3.6635074320792946,-0.01564083011134717,1.0,33.0,0.0,0,0,0,0,0,1,0,0,1,1.89017180660239,5.684418496698095,3.1141119265265447,Nancy Parker,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
272,Hector Flachs,3.4028451977889733,44.01267610124644,1.5058482368854065,3.2665471611336816,4.023910932754738,-0.8567757503225336,1.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-0.7206055745608727,1.9697511155194178,1.460974013323944,Anne Phillips,0,0,1,0,0,Caucasian,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
273,Barbara Fisher,3.2888318125004345,64.09307982204548,3.1783279088745355,3.1849541634965157,-0.011761016842496197,0.6086040599814001,0.0,30.0,0.0,0,0,0,0,0,1,0,1,0,2.6753927845219576,0.9352488311982983,1.0811689748386564,Patrick Wright,0,1,0,0,0,Asian,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
274,Jorge Bryant,3.7267346838446,19.333251269224025,1.6012813266409454,3.6992899009799305,5.932338567377035,0.48687393024326797,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,2.8371633268445438,3.3372518143997323,1.9522782627664053,Paul Imoto,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
275,Trent Carroll,2.2108195531960946,49.15329640974506,1.3986671406620008,1.5407562342074221,0.4287654121676776,-0.6683408703793042,0.0,34.0,0.0,0,0,0,0,0,1,1,0,0,-4.769940586041931,1.5941076405537111,1.5476786228155779,Steven Swartz,0,1,0,0,0,Asian,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
276,Joann Hamilton,2.948295600574302,2.8342885742218797,1.8282711926212718,2.2233160439123747,1.466023181709748,-0.5761089815598532,1.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-3.1324360577445156,5.22654478916848,2.9185217168543556,Anna Caro,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
277,Stephen Almond,2.3470978014381707,50.88944558840169,1.6251148352423608,2.9700778941829715,7.530753100050799,-0.37783454667089683,1.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-1.6438631247939688,1.3479940312159815,1.3485227636443928,Christina Cuen,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
278,Phillip Mcgrath,2.6979385845437296,51.130183628279276,3.0887868694507317,2.7324811847474675,4.262665705028856,0.26047905843996355,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-1.1208670155655207,0.9978943817992594,1.0830243610297843,Rod Williams,0,1,0,0,0,Asian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
279,Jill Holbrook,3.0296467467406787,55.63207274311283,2.342526744969497,3.6090072468553838,4.936123195765521,-0.017092023005935396,0.0,23.0,1.0,0,0,0,0,0,1,1,0,0,1.5835456364579752,0.9713963800130321,1.3423954740291637,Joseph Cooney,0,1,0,0,0,Asian,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
280,John Abram,3.074890216928642,50.4214658577298,1.1320648225316616,2.800767410522699,4.550874231384067,0.2275545977895889,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,0.08171585450419389,1.748847609521447,1.4827200442029076,Alise Stafford,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
281,Daniele Allen,2.7425585940085204,81.18841463796146,2.5453454910866635,3.6492487873910706,7.443853494102192,0.26133781990317917,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,1.5287730703035687,0.0,0.0,Douglas Keyes,0,0,0,1,0,Hispanic,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
282,John Mcconnell,2.6156646089019002,66.88460939318898,2.3424161047100913,3.858161451912491,8.290510038416702,0.032940403483544954,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,1.6097284797903781,0.0,0.47509470918322916,Colin Lewis,0,0,1,0,0,Caucasian,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
283,Doris Ranieri,2.3125877890536066,12.398795712897751,1.116104743153779,1.7261089269353243,0.7568057458912811,-0.3391015918816,1.0,31.0,0.0,0,0,0,0,0,1,0,0,1,-3.4143181484132503,6.855882264342874,3.5535616446766736,Pamela Huberty,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
284,James Mccloud,2.976726336812554,31.452627423352084,0.5780059803822553,2.7160264784247894,5.602909136247089,0.5384670809657625,1.0,33.0,0.0,0,1,0,0,0,0,0,0,1,0.41271059437239555,3.2758116529565062,1.9852147248380643,Roberta Lowe,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
285,Charles Meyer,2.693241073445544,45.931976372623225,2.3304579107185828,2.7373423324015023,3.7797449451587926,0.04367624623318816,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-0.9600018833940539,1.8638779693301462,1.4232226001711843,William Reid,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
286,James Gomes,2.5967108226248636,44.81234872264517,1.2490939455446388,2.72759808861584,5.732813511380659,0.1397099949870516,1.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-0.5632859515265605,1.7961864750589283,1.4549700036611033,Liza Adams,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
287,Nicholas Ladage,3.032858688026817,50.729344018656185,2.1940585662655216,3.471362958942441,4.239963369164772,-0.6056874217972674,1.0,28.0,1.0,0,0,0,0,0,1,0,0,1,0.18563751714106158,1.1825221709777112,1.1593103538520126,Bernice Burnell,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
288,Vance Kalichman,3.3670223040115577,46.54432559395249,0.9703273608366159,2.2588223712213167,4.004102868892766,0.08699084133498755,0.0,34.0,0.0,0,0,0,0,0,1,1,0,0,-2.2239770465529136,0.7204053638271577,1.1980845747431037,Eddie Gibbs,1,0,0,0,0,African-American,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
289,Shari Culver,3.6626107353134225,37.14841292765879,3.476529854913573,4.652283665256648,6.217352260644422,-0.6832115867072039,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,2.725010117725697,2.573820438144407,1.747009727267145,Chris Byrd,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
290,Robert Bolt,4.783458708424034,77.1896964400726,3.7140035618359724,5.410487919510491,4.712253061372003,0.5848640789860498,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,7.895278645089706,0.0,0.0,Joseph Cantey,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
291,Betty Bogan,3.2119379864098883,30.775745004727288,1.7286635886540256,3.7638371788125853,5.4398690684440965,0.4966787638760177,0.0,38.0,0.0,0,0,0,0,0,1,0,1,0,3.4432735129173517,2.7801931598623635,1.8619544216817925,Norman Curry,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
292,Wayne Knapp,4.027387589460673,19.108650774692467,1.5570156069138683,4.756225835720375,8.232533661345954,0.49224540017683677,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,5.749854571399506,3.4077305127870234,2.401836799895422,Charles Nielsen,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
293,Bruce Bugg,3.017209425887494,35.34102012826273,1.0895846591772442,2.929210427529839,6.907950695084942,-0.05576862866372963,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-1.0165178308708533,2.6433853904364613,1.7312446993740607,Julie Kindred,0,0,1,0,0,Caucasian,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
294,David Underwood,3.5033612356956367,30.45920872418893,2.1911979470140226,3.720207637751609,4.872196948666187,-0.009236051669840043,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,1.7752410776808705,3.0650505101543484,2.0590587624879433,Thomas Watkins,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
295,Vincent Masters,3.0747114913669544,56.59165036247795,1.7246347345416893,3.2905857227782214,6.387923944725783,0.8108681042204112,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,1.9961346932695614,1.2212760349699097,1.1770889107434885,John Glover,0,0,1,0,0,Caucasian,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
296,James Nelson,3.5787827721468033,22.031202117197736,1.8048008182837694,2.6581382234389253,2.3588399722703963,0.12530985081330118,1.0,30.0,0.0,0,0,0,0,0,1,0,0,1,-0.50827202443769,6.7604305200988986,3.74609251827359,Cheryl Taft,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
297,Drew Thomas,3.169374832455237,9.651650691415078,1.127514236734167,2.6974097551800873,3.389608754799325,0.7045434925823253,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,1.0634497602593938,5.01576214706539,2.9237664425019707,Leigh Howard,1,0,0,0,0,African-American,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
298,Pedro Havercroft,2.9032906472326028,45.86257032297071,1.2688492794134243,1.959770149588642,0.9466623039153697,0.19401025788283457,1.0,34.0,0.0,0,0,0,0,0,1,0,1,0,-1.8170890220877112,1.6564479902236644,1.3476375007629824,Joann Taylor,0,0,1,0,0,Caucasian,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
299,Anthony Brading,2.83253694686803,17.870976543151897,2.565032002392986,2.3166707642330384,0.43649438658287476,-0.4578414488020223,1.0,29.0,0.0,0,0,0,0,0,1,0,1,0,-2.4933102750071563,4.185536405686419,2.6028958507624007,Rose Haley,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
300,Christopher Langner,2.8484740356290557,38.39427413726222,0.9488377451263739,1.955260430365835,2.213253114278578,-0.591627725654442,1.0,21.0,1.0,0,0,0,0,0,1,1,0,0,-3.8066447890067616,1.923570036751612,1.4896512819081626,Andrea Young,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
301,Jose Brunell,3.5186570615092796,46.75634428798003,3.0053810921684505,3.4890506929209195,1.9730938651940741,0.7962142085934206,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,3.421929202643382,1.9740519559915781,1.6434066810959302,John Muller,0,0,0,1,0,Hispanic,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
302,Anthony Herrington,2.541516928510884,18.144052928688815,1.3652358013524772,3.0167146828532423,6.81451167524434,0.2476648889990413,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,0.28788341558844605,3.6670115064001285,2.3226950274927414,Barbara Ross,0,0,0,0,1,Other,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
303,Harry Alsberry,3.2915550410806556,17.346435104891377,1.7261047875532936,2.715683481065319,4.311673406711571,0.3525449200324367,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-0.3943863980175971,4.1830526407958,2.8667480556809757,Sandra Easley,0,0,1,0,0,Caucasian,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
304,Alice Roughton,3.970300247557076,68.5129911282528,1.8304276341332295,3.7021343114035608,4.170694665098382,-0.8111890818415844,1.0,26.0,0.0,0,1,0,0,0,0,1,0,0,0.2884125817463685,0.0,0.38066457367563067,Rebecca Clement,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
305,Kaye Stoney,2.8288680575120715,9.96173357173502,2.991372496148171,2.608757601815575,5.805019001378946,-0.23734501744937245,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-3.2456556781676613,5.361159370316351,3.000852841408794,Andrew Lonon,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
306,Edward Miller,3.328560001363067,30.915706468201584,1.9694948698001682,3.578897611466182,5.922510233830116,0.7575191258931864,0.0,23.0,0.0,0,0,0,0,0,1,1,0,0,2.8118704230069502,3.2102583989414617,2.0741895983003342,Richard Mcmorran,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
307,Jill King,3.0617291978545276,73.08681706453581,3.8685299264153716,3.6748467318379596,5.76190538805748,0.47983716829019707,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,1.7504206603246095,0.0,0.12607209692484567,Adam Webb,0,1,0,0,0,Asian,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0
308,Roy Blair,2.3759344569769523,35.79134677815199,1.7139294226075348,3.2691013004435323,4.852006277607894,-0.5445787858965027,0.0,24.0,0.0,0,0,0,1,0,0,1,0,0,0.14998625145968728,8.473407862815343,4.647373918430488,Jonathan Buza,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
309,Clint Loven,2.2120685057149196,12.783790858887578,2.5532804669805262,2.586405910938387,0.4468513375571668,-1.5103577131547816,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-3.361613903439699,5.633294559124382,3.154117621847876,Gayle Joyner,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
310,Robert Fogel,2.8578810503352967,24.500601287448617,3.236912083669382,3.298536804321967,4.2161586332768115,0.9099586244679719,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,2.252852256865238,7.555159513079003,4.466154542145869,Richard Carualho,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
311,Edward Swain,2.8190486149966523,0.21595953324284523,1.9743971918058663,2.5872256967436873,2.212188969776521,-1.3550044560032295,1.0,26.0,0.0,0,0,0,1,0,0,1,0,0,-3.491855763505544,5.48273152175258,3.2671859948779725,Valarie Frederickson,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
312,Colette Chen,3.5327455914750354,39.04880346901065,2.5472875074130563,4.466975905629427,7.9896512631719965,0.5699416747169688,0.0,27.0,1.0,0,0,0,0,0,1,1,0,0,4.65931500721494,2.16099278549704,1.7119142332278146,Steven Belt,0,0,0,1,0,Hispanic,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
