Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Alan Smith,Caucasian,male,0.0,USA,25.0,94022,1,2.09,0.17,-3.0,0.56,1.7599999999999998,2.0,13.0,6.5,1.31,2.65,2.08,1.84,9.18,Engineering,None,Bad,0.0,1.0,1.0
Betty Castanada,Caucasian,female,0.0,USA,32.0,94085,2,2.85,0.54,5.0,3.39,9.44,0.0,9.0,5.0,-2.28,2.97,1.52,2.17,10.06,Engineering,Ok,Good,1.0,0.0,0.0
Richard Lovelace,Caucasian,male,1.0,USA,27.0,94566,4,2.41,0.33,4.0,2.55,9.89,0.0,35.0,1.0,1.14,1.99,-0.1,0.68,8.19,Humanities,Ok,Bad,1.0,0.0,0.0
Keith Mckenzie,Caucasian,male,2.0,USA,34.0,94586,3,2.44,0.4,5.5,3.55,12.03,0.0,38.0,1.0,-0.13,2.76,1.79,0.96,8.04,Quantitative,Ok,Good,0.0,0.0,0.0
Angel Huff,Caucasian,male,0.0,Australia,37.0,94523,3,3.58,0.42,8.5,4.7,14.42,0.0,55.0,4.5,2.27,2.88,0.85,1.0,8.47,Engineering,Very Good,Good,1.0,0.0,0.0
Olivia Godines,Asian,female,0.0,Australia,27.0,94019,1,3.05,0.5,1.0,2.2,6.28,0.0,46.0,2.5,-0.11,1.77,-0.03,-0.36,6.36,Quantitative,Ok,Good,0.0,1.0,0.0
Anthony Hardeman,Other,male,0.0,USA,28.0,94030,4,2.48,0.12,5.0,2.26,8.3,0.0,34.0,3.5,0.63,1.78,-0.87,-0.79,6.21,Quantitative,None,Good,0.0,0.0,0.0
Frank Funston,Caucasian,male,0.0,USA,24.0,94542,2,3.09,0.12,0.5,1.65,5.6,1.5,41.0,2.5,-0.4,2.36,1.17,0.71,7.58,Engineering,Ok,Bad,0.0,1.0,1.0
Angelo Chambers,Hispanic,male,2.0,USA,32.0,94040,5,3.49,0.85,6.0,4.15,13.41,0.0,3.0,5.0,1.49,1.96,-0.23,0.52,7.86,Quantitative,Ok,Good,1.0,0.0,0.0
Paul Mcdaniel,African-American,male,1.0,USA,29.0,94403,5,3.11,0.44,7.0,3.1,10.629999999999999,0.0,26.0,2.0,-1.19,1.09,-1.72,-0.83,6.24,Engineering,None,Good,0.0,0.0,0.0
Cory Yates,African-American,male,2.0,USA,30.0,94538,4,3.26,0.69,3.0,3.77,12.51,0.0,21.0,6.0,2.07,2.44,0.48,0.12,7.2,Humanities,Very Good,Good,1.0,0.0,0.0
Thomas Slater,Hispanic,male,0.0,USA,26.0,95002,3,3.09,0.56,0.0,3.08,10.139999999999999,3.0,15.0,4.5,0.44999999999999996,2.14,0.76,0.49,7.34,Quantitative,Very Good,Good,0.0,0.0,0.0
Peggy Davis,African-American,female,2.0,USA,33.0,94043,5,2.86,0.48,5.0,3.0,10.799999999999999,0.0,5.0,1.5,-1.69,2.92,2.92,1.82,8.72,Sciences,Ok,Good,0.0,0.0,0.0
Jeanette Maisano,Asian,female,1.0,USA,29.0,94544,4,2.99,0.65,2.0,3.87,14.09,0.0,32.0,7.0,3.25,0.82,-0.2,-0.79,5.51,Engineering,Ok,Bad,1.0,0.0,0.0
Louis Couture,Caucasian,male,1.0,USA,32.0,94114,2,2.5,0.33,6.0,2.47,6.96,0.0,47.0,1.5,-1.52,3.74,5.46,4.96,12.78,Engineering,None,Bad,0.0,1.0,0.0
John Thomas,Caucasian,male,1.0,USA,35.0,94070,5,3.25,0.46,8.5,3.7,13.35,0.0,27.0,3.5,0.5,3.14,2.22,1.01,7.92,Engineering,Ok,Good,1.0,0.0,0.0
Thomas Kilmer,Caucasian,male,2.0,USA,34.0,94014,2,3.27,0.4,5.0,4.01,12.14,0.0,43.0,3.5,0.36,3.58,3.06,3.15,10.98,Engineering,Very Good,Good,0.0,0.0,0.0
Latisha Sumrall,Caucasian,female,1.0,USA,31.0,94027,3,3.77,0.83,5.0,4.22,12.209999999999999,1.5,24.0,3.0,-0.53,0.5,-1.3,-0.35,6.6,Engineering,Very Good,Good,0.0,1.0,0.0
Gerald Riley,Caucasian,male,0.0,USA,31.0,94087,1,2.83,0.25,3.0,2.28,6.83,2.0,12.0,5.0,0.45,1.04,-1.4,-1.48,4.98,Engineering,None,Bad,0.0,0.0,0.0
Victor Johnson,African-American,male,0.0,USA,26.0,94549,4,3.09,0.31,4.0,2.93,9.899999999999999,0.0,53.0,0.0,-3.06,2.71,0.04,-0.4,6.6,Engineering,Ok,Good,1.0,0.0,0.0
Janet Harris,Asian,female,1.0,China,32.0,94588,5,2.61,0.4,7.0,3.18,10.85,0.0,36.0,2.0,-1.09,0.0,-5.99,-5.51,0.65,Engineering,Very Good,Good,0.0,0.0,0.0
Robert White,Caucasian,male,0.0,USA,30.0,94587,4,2.86,0.48,5.0,2.77,9.45,0.0,30.0,2.0,-0.96,1.99,-0.55,-0.25,6.86,Engineering,Very Good,Bad,0.0,0.0,0.0
Gary Gomez,Caucasian,male,0.0,USA,37.0,94403,3,2.43,0.35,6.0,2.47,7.87,2.0,26.0,6.0,1.35,1.93,-0.29,0.6,7.97,Quantitative,None,Good,0.0,0.0,0.0
Connie Leggio,African-American,female,0.0,USA,28.0,94578,2,2.69,0.25,3.5,2.06,5.01,0.0,39.0,0.0,-2.97,2.1,1.11,1.57,8.88,Quantitative,None,Bad,0.0,1.0,1.0
Paul Betcher,Hispanic,male,2.0,USA,30.0,94549,4,3.51,0.67,2.5,3.74,12.67,0.0,53.0,4.0,0.81,3.03,1.36,1.41,8.78,Engineering,Very Good,Good,1.0,0.0,0.0
Humberto Argento,Asian,male,1.0,China,28.0,94533,2,3.03,0.4,2.5,2.68,8.92,0.0,79.0,0.0,-2.18,2.08,-1.42,-1.88,4.72,Engineering,Ok,Good,0.0,0.0,0.0
Jesse Paul,Caucasian,male,1.0,Canada,29.0,94533,1,2.91,0.54,4.0,3.2,8.379999999999999,4.0,80.0,3.5,1.96,2.16,-0.63,0.41,8.12,Engineering,None,Good,1.0,1.0,0.0
Brian Roman,Other,male,1.0,USA,31.0,94609,2,3.33,0.33,4.0,2.94,8.36,0.0,50.0,3.5,0.76,3.4,2.9,2.81,10.46,Quantitative,Very Good,Bad,0.0,0.0,1.0
Kenneth Linahan,Caucasian,male,1.0,USA,29.0,94105,1,3.78,0.62,2.0,3.48,9.34,0.0,45.0,4.0,2.12,2.69,1.77,1.34,8.46,Quantitative,Very Good,Bad,0.0,0.0,0.0
Eduardo Sodhi,Asian,male,0.0,USA,27.0,94544,2,2.06,0.54,1.0,2.11,6.970000000000001,0.0,32.0,0.0,-3.25,3.11,1.97,2.94,10.94,Sciences,None,Good,1.0,0.0,0.0
Ronald Baker,Caucasian,male,0.0,USA,25.0,94960,1,3.19,0.08,2.0,2.31,5.13,0.0,76.0,3.0,2.57,0.89,-1.65,-1.6,4.99,Sciences,None,Good,1.0,1.0,1.0
Helen Stanfa,Caucasian,female,0.0,USA,30.0,94947,4,1.95,0.38,5.0,1.95,6.6000000000000005,0.0,85.0,1.5,0.68,3.45,2.06,1.49,8.7,Engineering,None,Good,0.0,0.0,0.0
Ana Marks,Other,female,2.0,USA,29.0,95035,5,3.04,0.35,7.0,3.34,11.78,0.0,18.0,2.5,-0.4,2.22,0.88,1.32,8.6,Engineering,None,Good,0.0,0.0,0.0
Rudy Roberts,Asian,male,2.0,USA,38.0,94545,5,3.41,0.42,7.5,4.45,15.89,0.0,37.0,4.0,1.19,2.38,0.73,0.47,7.48,Engineering,Very Good,Good,0.0,0.0,0.0
Jeffery Chivers,Caucasian,male,1.0,USA,33.0,94587,3,3.75,0.67,7.0,4.28,12.32,0.0,30.0,2.5,-0.93,1.6,-0.99,-1.23,5.43,Engineering,Very Good,Good,0.0,0.0,0.0
Joseph Donald,Caucasian,male,2.0,USA,30.0,94010,4,4.05,0.56,8.0,4.62,14.11,0.0,33.0,2.0,-0.44,3.92,3.09,2.95,10.79,Engineering,Ok,Good,1.0,0.0,0.0
Leo Taylor,Hispanic,male,0.0,USA,25.0,94085,1,2.97,0.21,1.0,2.34,6.2700000000000005,0.0,9.0,2.0,-1.45,0.85,-3.26,-3.18,3.32,Engineering,None,Good,0.0,0.0,0.0
Jerry Englander,Caucasian,female,2.0,USA,31.0,94301,5,3.72,0.4,7.0,4.49,15.04,0.0,17.0,1.5,-3.29,2.35,1.27,0.74,7.67,Sciences,Very Good,Bad,1.0,0.0,0.0
Sybil Spiva,Caucasian,female,2.0,USA,27.0,94603,3,3.87,0.23,3.0,3.53,12.07,0.0,40.0,3.5,0.34,4.36,4.2,4.45,12.72,Quantitative,Very Good,Good,0.0,0.0,0.0
Karin Nelson,Caucasian,female,2.0,USA,40.0,94549,4,3.27,0.4,9.5,3.76,11.059999999999999,0.0,53.0,4.0,0.72,1.39,-0.67,0.0,7.17,Engineering,Ok,Good,0.0,1.0,0.0
Ruben Hamons,Hispanic,male,0.0,USA,31.0,94605,3,3.11,0.54,3.0,3.26,10.37,0.0,42.0,7.0,3.41,1.84,-0.76,-1.03,5.64,Engineering,Ok,Good,0.0,1.0,0.0
Walter Anderson,Caucasian,male,0.0,USA,30.0,94595,3,2.87,0.5,3.5,2.24,6.99,0.0,56.0,3.0,0.53,3.61,2.76,2.79,10.59,Engineering,None,Good,0.0,0.0,0.0
Marguerite Coil,Asian,female,1.0,USA,32.0,94109,5,3.74,0.4,6.0,3.57,12.149999999999999,0.0,48.0,6.0,2.7,2.5,0.6,0.35,7.4,Engineering,Ok,Good,1.0,1.0,0.0
John Clerk,Asian,male,0.0,USA,32.0,94544,3,3.04,0.23,6.0,3.23,10.34,0.0,31.0,3.5,0.15,1.42,-1.17,-1.07,5.7,Engineering,Ok,Bad,0.0,0.0,0.0
Patricia Dunkleberger,African-American,female,2.0,USA,30.0,94707,4,3.19,0.56,4.5,4.05,12.659999999999998,0.0,61.0,3.0,-0.26,3.15,3.79,3.96,11.64,Sciences,Ok,Good,1.0,0.0,0.0
Mary Hansen,Caucasian,female,0.0,USA,27.0,94558,3,2.84,0.31,4.0,3.08,10.26,0.0,91.0,1.0,-0.71,0.57,-4.05,-2.79,4.1,Humanities,Very Good,Bad,0.0,0.0,0.0
Henry Riley,African-American,male,0.0,USA,28.0,94085,1,2.89,0.27,0.0,1.52,1.6400000000000003,0.0,8.0,3.0,-0.5,3.12,1.44,1.01,8.25,Engineering,None,Bad,0.0,0.0,0.0
Robert Brooks,Hispanic,male,2.0,USA,32.0,94030,4,2.24,0.38,3.0,3.17,11.94,0.0,34.0,6.0,2.48,2.5,0.25,-0.02,7.03,Engineering,Very Good,Good,0.0,0.0,0.0
Pat Cook,Caucasian,female,0.0,USA,27.0,94014,2,2.68,0.29,1.0,2.06,6.61,0.0,43.0,3.0,0.05,2.04,1.77,0.97,7.67,Engineering,Very Good,Good,0.0,0.0,0.0
Jack Simmons,Caucasian,male,1.0,USA,29.0,94014,3,3.51,0.35,5.0,3.24,10.71,0.0,43.0,2.5,1.22,3.73,0.8,1.11,8.77,Engineering,Ok,Good,0.0,0.0,0.0
Phillip Myers,Caucasian,male,0.0,USA,26.0,94040,1,2.68,0.38,1.0,2.21,6.32,0.0,2.0,4.0,0.05,2.72,1.57,2.11,9.79,Engineering,None,Bad,0.0,1.0,0.0
Edith Brown,Caucasian,female,1.0,USA,28.0,95476,1,1.91,0.42,1.5,1.3,3.0,4.5,90.0,1.0,2.11,2.17,-0.66,0.26,7.81,Engineering,Ok,Good,0.0,1.0,1.0
Thelma Andrews,Caucasian,female,2.0,USA,30.0,94131,5,3.18,0.56,5.5,3.5,12.299999999999999,0.0,44.0,1.0,-1.64,3.15,3.51,4.57,12.94,Engineering,None,Good,0.0,0.0,0.0
Tony Kelly,Hispanic,male,1.0,USA,30.0,94085,4,3.62,0.56,3.0,3.71,12.6,2.0,9.0,4.0,0.41000000000000003,0.87,-3.53,-3.37,3.07,Quantitative,Very Good,Good,1.0,0.0,0.0
Neil Roach,Other,male,0.0,USA,27.0,94085,1,3.02,0.71,2.0,3.79,11.01,0.0,8.0,3.0,-0.09,2.74,0.97,0.77,7.9,Engineering,Ok,Good,0.0,0.0,0.0
Gertrude Johns,Hispanic,female,0.0,USA,31.0,94588,2,2.73,0.12,4.5,2.43,6.93,1.5,36.0,2.0,-1.0699999999999998,2.23,1.19,0.34,6.97,Engineering,Ok,Good,0.0,0.0,0.0
Michael Mendez,Caucasian,male,2.0,USA,29.0,94591,5,3.29,0.5,5.0,3.88,14.9,0.0,73.0,0.0,-2.06,3.41,2.56,1.82,9.21,Engineering,Ok,Good,1.0,1.0,0.0
Jamie Tillson,Caucasian,female,2.0,USA,29.0,94707,5,3.21,0.35,4.5,3.86,14.79,0.0,60.0,0.0,-1.11,2.82,1.16,0.29,7.11,Engineering,Very Good,Good,1.0,0.0,0.0
Steven Coppinger,African-American,male,1.0,USA,34.0,94903,5,3.41,0.38,8.0,3.8,12.03,2.0,70.0,2.0,-1.6,2.19,1.58,1.7,8.95,Quantitative,Very Good,Good,1.0,0.0,0.0
Alexander Vasmadjides,Caucasian,male,0.0,Canada,28.0,94025,1,3.35,0.31,0.0,3.06,10.39,0.0,20.0,3.0,-1.15,2.12,0.21,0.11,7.03,Engineering,Very Good,Good,0.0,1.0,0.0
Cameron Ambrosino,African-American,male,1.0,USA,31.0,95134,3,3.25,0.42,5.0,3.04,8.85,3.0,16.0,4.0,0.5800000000000001,3.44,2.36,1.75,9.12,Engineering,Ok,Bad,1.0,1.0,0.0
Dennis Grant,Caucasian,male,1.0,USA,26.0,94087,2,3.04,0.23,0.0,1.49,5.25,0.0,12.0,4.5,0.16,1.42,-0.06,0.06,7.0,Engineering,Ok,Good,0.0,1.0,1.0
Beverly Robinson,Caucasian,female,0.0,USA,28.0,94960,2,3.03,0.31,1.5,2.54,8.549999999999999,2.0,76.0,1.0,-0.82,0.0,-4.21,-3.97,2.11,Engineering,Ok,Bad,0.0,0.0,0.0
Angel Crutcher,Asian,male,2.0,Australia,38.0,95134,4,3.5,0.62,4.5,3.76,12.120000000000001,4.0,16.0,6.0,2.62,2.08,-1.51,-2.69,3.56,Engineering,Ok,Good,0.0,0.0,1.0
Tina Kradel,Caucasian,female,0.0,USA,37.0,94603,4,2.78,-0.04,2.5,1.66,7.49,2.0,40.0,6.0,1.14,0.9,-3.85,-3.47,3.07,Engineering,Ok,Bad,0.0,0.0,0.0
William Ceron,Asian,male,1.0,Australia,34.0,94089,3,2.99,0.33,5.0,2.86,9.2,0.0,11.0,4.0,0.86,1.22,-3.02,-1.77,5.38,Engineering,Ok,Good,0.0,0.0,0.0
Julie Kochanski,Asian,female,2.0,USA,39.0,94587,4,3.06,0.52,5.0,3.57,11.45,0.0,30.0,5.5,2.33,1.64,-0.33,0.12,7.19,Engineering,None,Good,0.0,0.0,0.0
Cindy Siegfried,African-American,female,1.0,USA,35.0,95134,3,3.24,0.48,7.0,4.21,12.479999999999999,0.0,16.0,2.5,-1.31,2.27,-0.01,-0.06,6.96,Sciences,Ok,Good,0.0,0.0,0.0
Chong Stewart,African-American,female,2.0,USA,31.0,94941,4,2.77,0.54,3.0,3.48,12.179999999999998,0.0,75.0,3.0,0.29000000000000004,3.1,2.95,2.45,9.71,Engineering,Very Good,Good,1.0,0.0,0.0
Anita Lucas,African-American,female,1.0,USA,27.0,94510,4,3.42,0.19,4.0,2.87,10.219999999999999,2.0,69.0,2.0,-1.28,2.82,-0.57,-0.46,6.87,Sciences,Very Good,Good,0.0,0.0,0.0
Anthony Johnston,Caucasian,male,2.0,USA,29.0,94587,5,3.38,0.44,6.0,3.65,14.1,0.0,30.0,4.5,-0.44,2.48,0.74,0.2,7.06,Engineering,Very Good,Good,1.0,0.0,0.0
Luis Boulet,Hispanic,male,2.0,USA,27.0,94556,5,3.28,0.5,6.0,3.59,12.04,0.0,65.0,0.0,-4.02,2.77,1.57,1.47,8.77,Engineering,Very Good,Good,0.0,0.0,0.0
William Levy,Hispanic,male,1.0,USA,33.0,95134,4,2.72,0.52,4.5,3.03,10.04,0.0,16.0,2.0,-1.63,1.07,-2.2,-2.59,3.76,Humanities,Ok,Good,0.0,0.0,0.0
Robert Jones,Caucasian,male,2.0,USA,33.0,94545,5,4.23,0.44,5.5,4.14,16.509999999999998,0.0,37.0,4.0,0.72,1.96,-0.08,-0.65,6.02,Sciences,Very Good,Good,1.0,0.0,0.0
Hazel Ryals,Caucasian,female,0.0,USA,24.0,95035,3,2.71,0.29,1.5,2.31,8.42,0.0,18.0,4.0,-1.57,2.02,0.69,0.33,7.19,Engineering,Ok,Bad,0.0,0.0,0.0
Janet Hughes,Caucasian,female,0.0,USA,30.0,94539,1,2.48,0.19,3.0,2.08,4.24,0.0,25.0,4.0,-0.15,2.27,-0.73,-0.37,6.96,Engineering,None,Bad,0.0,0.0,0.0
Lynette Brooks,African-American,female,2.0,USA,34.0,94040,5,3.69,0.5,6.5,4.11,13.159999999999998,0.0,2.0,6.0,1.6600000000000001,2.38,-0.01,-0.83,5.85,Engineering,None,Good,1.0,0.0,0.0
Gerald Powell,Caucasian,male,2.0,USA,30.0,94085,3,3.55,0.48,5.0,4.66,15.61,0.0,8.0,5.0,1.76,2.12,-0.09,-0.59,6.11,Quantitative,Ok,Good,1.0,1.0,0.0
Jonathan Dupree,African-American,male,0.0,USA,25.0,94587,2,3.31,0.27,5.0,3.48,9.61,1.0,30.0,1.5,-2.48,4.04,3.69,2.88,10.3,Sciences,None,Bad,1.0,0.0,0.0
Tonya Murphy,Asian,female,1.0,USA,26.0,94301,2,1.92,0.6,-2.0,1.52,5.15,1.0,17.0,2.5,-0.17,2.24,0.18,0.45,7.58,Engineering,Ok,Good,0.0,1.0,0.0
Ramiro Presnell,Caucasian,male,1.0,USA,29.0,94402,1,2.99,0.21,2.5,2.33,7.0600000000000005,0.0,28.0,2.0,-0.85,4.13,4.67,4.29,11.97,Humanities,None,Good,0.0,1.0,0.0
Steve Freudenstein,African-American,male,0.0,USA,28.0,94925,4,3.02,0.44,5.5,2.58,7.750000000000001,1.5,66.0,1.5,-1.65,1.39,-4.02,-3.99,2.6,Quantitative,None,Bad,0.0,1.0,0.0
Ruth Mages,Caucasian,female,1.0,USA,26.0,94030,1,3.59,0.29,1.0,3.31,8.239999999999998,0.0,34.0,4.0,2.42,3.08,2.02,1.58,8.85,Quantitative,None,Bad,0.0,0.0,0.0
Marie Woolard,Caucasian,female,0.0,Canada,32.0,94523,3,3.48,0.44,5.5,3.16,9.01,0.0,55.0,0.0,0.26,3.62,2.7,1.7,8.87,Quantitative,Ok,Bad,1.0,0.0,0.0
Terry Fassett,Other,male,0.0,China,25.0,94085,1,2.25,0.31,-1.0,1.64,4.95,0.0,9.0,4.0,0.49,1.89,-0.17,0.07,7.07,Sciences,None,Bad,0.0,1.0,1.0
Matthew Peek,Other,male,1.0,USA,23.0,94560,1,2.6,0.42,-1.0,2.01,6.87,0.0,29.0,2.0,-1.16,1.57,-0.1,-0.18,6.61,Engineering,None,Bad,1.0,1.0,0.0
Cheryl Fortner,African-American,female,1.0,USA,33.0,94027,4,3.19,0.31,6.0,3.48,10.919999999999998,0.0,24.0,6.0,1.92,1.37,0.66,0.95,7.89,Engineering,Very Good,Good,0.0,0.0,0.0
Beverly Shaw,Caucasian,female,0.0,USA,30.0,94611,2,2.77,0.23,5.0,2.54,7.47,0.0,52.0,1.5,0.22,1.83,0.12,0.98,8.32,Quantitative,Ok,Bad,0.0,0.0,0.0
James Baker,Caucasian,male,1.0,Australia,26.0,94588,4,3.62,0.31,5.0,3.31,11.73,0.0,36.0,1.5,-2.45,3.67,2.41,2.84,10.84,Quantitative,Very Good,Good,0.0,0.0,0.0
Mary Scott,Asian,female,1.0,USA,27.0,94019,2,2.62,0.4,3.0,2.74,7.9799999999999995,0.0,46.0,2.0,-0.73,2.6,2.95,2.3,9.36,Quantitative,None,Good,0.0,1.0,0.0
Gary Kratz,Caucasian,male,0.0,Canada,35.0,94043,5,2.22,0.6,4.0,2.52,11.18,0.0,5.0,3.0,-0.45,2.92,3.25,3.08,10.49,Humanities,Ok,Good,0.0,0.0,0.0
Sandra Mcnally,Hispanic,female,1.0,USA,34.0,94720,5,3.27,0.46,8.0,3.76,13.2,0.0,58.0,2.0,-1.65,2.72,1.69,2.23,9.92,Engineering,Very Good,Good,1.0,1.0,0.0
Leon Shipman,Caucasian,male,0.0,USA,35.0,94028,4,3.05,0.65,6.0,2.94,8.98,0.0,23.0,5.0,-1.17,1.4,-1.46,-1.04,5.85,Engineering,None,Bad,0.0,0.0,0.0
Ariane Bryant,Caucasian,female,2.0,Canada,38.0,94085,4,3.61,0.81,7.5,5.34,16.52,0.0,10.0,8.0,2.21,1.0,-0.93,-0.69,6.04,Engineering,Ok,Good,1.0,0.0,0.0
Charles Golden,Caucasian,male,2.0,USA,32.0,94572,5,3.47,0.75,8.0,4.67,15.719999999999999,2.5,72.0,4.0,1.34,1.39,0.1,-0.32,6.26,Quantitative,Ok,Good,0.0,0.0,0.0
Duane Strouse,Other,male,0.0,USA,25.0,94085,2,2.8,0.06,3.5,1.39,3.87,0.0,10.0,2.0,-1.34,0.94,-1.42,-2.09,4.1,Engineering,Very Good,Bad,0.0,0.0,0.0
Robert Halloran,Other,male,2.0,USA,25.0,95002,4,2.56,0.46,4.0,3.22,12.08,0.0,15.0,2.0,-1.03,1.51,-0.26,-0.26,6.54,Sciences,Ok,Good,1.0,0.0,0.0
Robert Mccormick,Asian,male,2.0,USA,33.0,94544,4,3.16,0.48,7.0,3.29,10.72,0.0,32.0,2.5,-0.58,0.63,-2.62,-2.41,4.02,Quantitative,Ok,Good,0.0,0.0,0.0
Jeremy Wolfe,African-American,male,2.0,USA,35.0,94545,4,3.31,0.52,4.5,3.64,12.059999999999999,0.0,37.0,4.0,0.52,2.49,-0.01,0.33,7.74,Quantitative,Ok,Good,1.0,0.0,0.0
Gerald Simmons,Caucasian,male,2.0,USA,33.0,94566,4,3.69,0.44,6.0,4.17,14.120000000000001,0.0,35.0,3.0,-0.16,0.0,-3.73,-3.05,3.25,Quantitative,Ok,Good,1.0,0.0,0.0
James Fischer,African-American,male,0.0,USA,25.0,94070,1,3.1,0.23,1.0,2.62,5.3500000000000005,0.0,27.0,5.5,1.65,1.2,-3.08,-2.88,3.66,Engineering,Ok,Bad,0.0,1.0,0.0
Cory Go,Asian,male,0.0,USA,28.0,94544,3,2.59,0.54,1.0,2.22,7.74,0.0,32.0,1.5,-1.23,1.1,-2.72,-2.83,3.58,Humanities,Ok,Bad,0.0,0.0,0.0
Matthew Kohl,Caucasian,male,1.0,USA,35.0,94566,2,2.96,0.15,7.0,2.76,8.23,6.0,35.0,3.5,3.65,1.49,-1.33,-1.24,5.47,Sciences,Ok,Bad,0.0,0.0,0.0
William Patty,African-American,male,1.0,USA,33.0,94538,2,3.62,0.15,8.0,4.06,11.739999999999998,2.5,21.0,4.0,0.21999999999999997,2.12,0.32,0.07,7.06,Quantitative,Ok,Good,0.0,0.0,0.0
Ethel Epps,Caucasian,female,2.0,USA,28.0,94569,3,3.98,0.5,5.0,4.32,13.129999999999999,0.0,68.0,1.5,1.09,2.17,0.67,1.12,8.43,Quantitative,Very Good,Good,1.0,0.0,0.0
Romeo Hofmeister,Caucasian,male,0.0,USA,27.0,94588,1,2.45,0.65,2.0,2.61,7.15,0.0,36.0,2.5,-0.94,2.89,2.88,3.02,10.49,Quantitative,Ok,Good,0.0,0.0,0.0
Preston Dublin,African-American,male,0.0,USA,26.0,94089,2,2.37,0.27,2.5,1.81,5.15,0.0,11.0,1.5,-1.65,3.47,2.87,3.34,11.3,Engineering,None,Bad,0.0,0.0,0.0
Harry Faupel,Caucasian,male,0.0,USA,31.0,94523,4,3.36,0.25,7.5,3.38,11.01,0.0,55.0,5.0,1.35,1.75,0.63,0.44,7.19,Humanities,Very Good,Good,1.0,0.0,0.0
Darlene Carsey,Hispanic,female,0.0,Mexico,35.0,94030,3,2.99,0.54,3.5,2.72,7.47,0.0,34.0,4.0,0.8899999999999999,2.01,-0.69,-1.13,5.65,Sciences,None,Bad,0.0,0.0,0.0
Edward Sutton,Caucasian,male,1.0,USA,25.0,94131,2,2.79,0.83,-2.0,3.13,11.07,0.0,44.0,5.0,0.26,2.61,-0.35,0.21,7.69,Sciences,Ok,Good,0.0,0.0,0.0
Tammy Valles,Caucasian,female,2.0,USA,30.0,94523,4,2.57,0.46,3.0,3.11,11.35,0.0,55.0,3.5,1.07,1.91,-0.01,0.12,7.15,Engineering,Very Good,Bad,0.0,0.0,0.0
Lisa Grandi,Caucasian,female,0.0,USA,33.0,94087,5,2.05,0.44,6.0,2.42,8.7,0.0,12.0,4.0,-2.42,1.23,-2.46,-2.17,4.54,Quantitative,Ok,Good,0.0,0.0,0.0
Robert Maloney,Caucasian,male,0.0,USA,30.0,94040,3,3.56,0.62,3.0,3.32,10.69,0.0,3.0,6.0,1.7,1.16,-2.24,-3.11,3.01,None,Ok,Good,0.0,1.0,1.0
Gerald Elizalde,African-American,male,0.0,USA,29.0,94611,3,3.2,0.46,5.0,3.36,10.139999999999999,0.0,52.0,2.5,-0.62,2.8,0.82,0.23,7.26,Engineering,Very Good,Good,1.0,0.0,0.0
Valerie Steffes,Caucasian,female,2.0,USA,39.0,94525,5,3.83,0.67,8.0,4.43,14.459999999999999,0.0,64.0,5.0,3.45,2.52,-0.22,-1.96,4.14,Quantitative,Very Good,Good,1.0,0.0,0.0
April Broun,Caucasian,female,0.0,USA,33.0,94566,3,2.76,0.46,5.0,2.95,8.969999999999999,0.0,35.0,1.5,0.13,0.55,-3.06,-2.69,3.7,Engineering,None,Bad,0.0,0.0,0.0
Alexandra Bell,Caucasian,female,2.0,USA,29.0,94040,3,3.88,0.23,4.0,3.55,11.51,0.0,3.0,3.0,-0.38,3.75,3.93,4.13,12.17,Engineering,Ok,Good,0.0,0.0,0.0
Gregory Little,Caucasian,male,1.0,USA,31.0,94564,2,2.28,0.04,4.5,1.8,5.93,0.0,62.0,3.5,2.4,1.92,0.12,0.52,7.74,Engineering,None,Good,0.0,1.0,0.0
Bart Mutch,Caucasian,male,0.0,USA,31.0,94544,2,2.74,0.4,3.0,2.11,6.43,0.0,31.0,2.0,0.97,2.03,-0.82,-1.14,5.54,Engineering,None,Good,0.0,0.0,0.0
Steven Chiaramonte,Caucasian,male,1.0,USA,40.0,94030,5,3.47,0.44,7.0,4.06,14.35,4.5,34.0,6.0,3.16,2.17,-0.31,-0.04,7.24,Quantitative,Ok,Good,1.0,0.0,1.0
Beverly Rosario,Caucasian,female,1.0,USA,25.0,94014,3,3.01,0.35,4.0,2.72,8.79,0.0,43.0,1.0,-2.34,1.46,-0.45,-0.33,6.5,Sciences,None,Bad,0.0,0.0,0.0
Laura Brassfield,Caucasian,female,2.0,USA,28.0,94945,2,3.57,0.35,5.0,3.99,12.35,0.0,77.0,0.0,-0.83,1.78,0.55,1.07,8.29,Sciences,Very Good,Good,0.0,0.0,0.0
Robert Holloway,Caucasian,male,1.0,USA,31.0,95134,5,3.64,0.62,6.5,4.17,15.7,0.0,16.0,1.0,-3.23,2.17,0.25,-0.02,6.88,Engineering,Ok,Good,1.0,1.0,0.0
Shane Leuthold,Asian,male,1.0,USA,36.0,94611,4,4.29,0.58,9.0,4.94,14.64,0.0,52.0,3.0,-0.21,3.46,3.5,3.16,10.72,Engineering,Very Good,Good,0.0,0.0,0.0
