,Unnamed: 0,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,Sports,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,HireVue Score,Arrest Record,Criminal Record,Names,Race,Gender,Birth Origin,Age
575,575,-0.42169635291326696,2.6584401893361993,1.9018973137004127,1.8836454743736404,3.2120788937764715,1.007012221778827,1.7906678533260107,14.700180437727866,3.4528872794436114,0.19792441107806785,1.7906678533260107,14.700180437727866,0.19792441107806785,6.452887279443612,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Lucie Carrano,Caucasian,female,Mexico,23.0
576,576,0.17080375739747572,2.827811025516044,3.9291193331124417,2.0215825635922635,3.166909641081423,0.6142059978391851,1.1276963175080683,51.80220940075458,1.8049202456895488,-0.9948442380257972,1.1276963175080683,51.80220940075458,-0.9948442380257972,4.804920245689549,Quantitative,Ok,Bad,0.0,0.0,0.0,0.0,Patti Sudderth,Caucasian,female,Mexico,24.0
577,577,0.08011260308838365,2.517906522983379,0.9256098529547879,0.12207423497616475,1.5040969069739871,-3.0510019421048784,0.4272414781695397,64.30956996103029,1.721125133856482,-0.8771941800849434,0.4272414781695397,64.30956996103029,-0.8771941800849434,4.721125133856481,Humanities,None,Bad,0.0,0.0,1.0,0.0,Shirley Taylor,Caucasian,female,China,24.0
578,578,-0.513755634406402,3.362438790347608,2.19310854625787,4.235284989887294,3.0970511045967832,-1.0945067632394785,1.2746330741119514,21.582454546150352,4.800161851834278,1.4867517609366874,1.2746330741119514,21.582454546150352,1.4867517609366874,7.800161851834277,Sciences,None,Good,0.0,0.0,0.0,0.0,Donna Bokor,Caucasian,female,China,27.0
579,579,0.09694824344095536,2.5558027116149438,1.4528298305992402,6.637178265834107,3.4656231001013342,1.5189954483287689,3.263932696858725,29.830993055092033,3.63675376986764,0.9262148432962148,3.263932696858725,29.830993055092033,0.9262148432962148,6.6367537698676395,Quantitative,None,Good,0.0,0.0,1.0,0.0,Marjorie Brown,Caucasian,female,Australia,33.0
580,580,-0.4018330831544243,2.6392486966718245,2.121188606815443,4.6532324777769345,2.704846713987969,-2.114936801079208,2.53735941310238,32.73099052588828,0.9409971283090904,-1.822033866561116,2.53735941310238,32.73099052588828,-1.822033866561116,3.9409971283090894,Engineering,None,Good,0.0,0.0,0.0,0.0,Jennifer Farmer,Caucasian,female,United States,30.0
581,581,0.3704950849691169,3.0763205396954896,3.2848182595191293,5.418682927473139,3.8731078266330763,2.8865862717435005,2.081482786938114,40.59980969978902,4.51797445193459,1.480847728848337,2.081482786938114,40.59980969978902,1.480847728848337,7.51797445193459,Engineering,Very Good,Good,1.0,2.0,1.0,0.0,Betty Spencer,Caucasian,female,United States,22.0
582,582,-0.7940740073533225,2.7431787633061626,1.7449939684852096,2.8096587016581163,2.501855298114084,-2.924242348245728,2.0364139297356005,28.821161835427752,0.42858567671801095,-2.3576282310180092,2.0364139297356005,28.821161835427752,-2.3576282310180092,3.4285856767180114,Humanities,Ok,Bad,0.0,0.0,1.0,0.0,Kasey Sproles,Caucasian,female,Mexico,33.0
583,583,1.2282410152771408,2.826789062926492,2.7071610848385554,3.1331426048739424,3.2663657325075537,3.6625172167147855,0.0,35.91647546281258,2.5056028159089494,-0.6963356302215956,0.0,35.91647546281258,-0.6963356302215956,5.505602815908949,Engineering,Very Good,Good,1.0,2.0,0.0,0.0,Veronica Waugh,Caucasian,female,India,33.0
584,584,0.2609860615545592,3.3024394887046764,2.730576113888598,2.27379320310592,2.531945310820626,-1.3661486640285638,1.2622174002380264,53.02957471563033,2.7529192559516904,-0.11804842395607545,1.2622174002380264,53.02957471563033,-0.11804842395607545,5.75291925595169,Humanities,None,Bad,1.0,0.0,0.0,0.0,Latoya Barnett,Caucasian,female,Canada,24.0
585,585,-0.06309628431031429,3.3564089876826344,1.9794850609248391,2.3192163861786503,2.585713200606681,-1.3394631498149403,2.462170806494703,15.965859186109645,6.438067987332465,3.0270693415442445,2.462170806494703,15.965859186109645,3.0270693415442445,9.438067987332463,Quantitative,None,Bad,0.0,0.0,0.0,0.0,Ellen Stafford,Caucasian,female,China,23.0
586,586,-0.05745950213200311,2.7209853141928555,3.018934297993406,2.36430659930045,3.478816436622157,1.9306274865686492,0.9184103548635404,55.65973126050666,1.703760212842078,-1.084735535111789,0.9184103548635404,55.65973126050666,-1.084735535111789,4.703760212842078,Quantitative,Ok,Good,0.0,2.0,0.0,0.0,Katrina Massey,Caucasian,female,Australia,28.0
587,587,0.8272445335075864,3.1615518226316275,1.3600349118095538,5.1737610534302085,2.886187477375075,1.3119223639296886,3.977021218840751,15.102174290307614,0.8132114872414076,-2.3180857218155038,3.977021218840751,15.102174290307614,-2.3180857218155038,3.813211487241408,Quantitative,Ok,Good,0.0,2.0,0.0,0.0,Linda Smith,Caucasian,female,Australia,26.0
588,588,-1.0675375766186683,3.9167890452343035,3.24273625449878,2.829578859345038,4.185088670515272,1.2675975561035282,4.216031110732647,18.271331094883493,3.301530626769612,0.43392459560584573,4.216031110732647,18.271331094883493,0.43392459560584573,6.301530626769612,Engineering,Very Good,Good,0.0,2.0,0.0,0.0,Susan Swinford,Caucasian,female,Australia,32.0
589,589,0.6723047334579125,2.748184050029574,3.4436253099694727,7.105752281531018,3.3545706291325024,0.9995964371676594,1.930010399042154,26.26796927872767,0.2848976055339345,-2.4278007491235227,1.930010399042154,26.26796927872767,-2.4278007491235227,3.2848976055339345,Quantitative,None,Good,0.0,0.0,0.0,0.0,Brandy Tipton,Caucasian,female,United States,28.0
590,590,-0.02482255223593396,3.5177012523665607,3.282147263697068,3.7407201889669435,4.312342160383334,3.90331930535714,0.057629961690783375,65.54266174931102,4.5664682369021765,1.4270226598438442,0.057629961690783375,65.54266174931102,1.4270226598438442,7.566468236902176,Quantitative,None,Good,1.0,2.0,0.0,0.0,Doris Lauro,Caucasian,female,Australia,29.0
591,591,-1.1322609156962724,2.569698196891956,0.45954186120306,3.1169186238807733,1.5180762097873035,-6.575075610173847,2.468397452117397,51.073883706942155,1.394938488503512,-1.2516785510787976,2.468397452117397,51.073883706942155,-1.2516785510787976,4.394938488503511,Engineering,Ok,Bad,0.0,0.0,1.0,1.0,Diana Mulcahy,Caucasian,female,Australia,25.0
592,592,-0.6600051737589728,3.0312171986625023,1.2404247935192618,0.26710246269618,1.9716129581827984,-3.4229106474547817,2.7669180259426454,19.06784736766339,4.45857472085556,0.9496044003713512,2.7669180259426454,19.06784736766339,0.9496044003713512,7.458574720855559,Engineering,None,Bad,0.0,0.0,1.0,0.0,Denise Hernandez,Caucasian,female,India,24.0
593,593,-1.4722689069457138,2.193158050738583,2.106844339685089,2.950231606773626,2.6673369195020715,-3.6864218110999456,1.7554991457195677,10.149658177899509,3.597269696121808,0.017165586678735183,1.7554991457195677,10.149658177899509,0.017165586678735183,6.597269696121807,Engineering,None,Good,0.0,0.0,1.0,0.0,Aimee Smith,Caucasian,female,Mexico,23.0
594,594,1.6460376005152348,4.130345835402501,2.5991210678006595,9.436808255159852,5.0149430859131545,7.803542154781733,1.0652570594061266,31.344211053859283,7.4578575811473575,4.002516515119327,1.0652570594061266,31.344211053859283,4.002516515119327,10.457857581147357,Engineering,Ok,Good,0.0,2.0,0.0,0.0,Tricia Johnson,Caucasian,female,China,26.0
595,595,-0.8276469341789975,3.1890378449038894,2.150812584737058,3.847052523790344,3.3429207369922453,-0.6263233218824918,0.14238672816134934,51.11863404450392,1.3341927046675972,-1.4559615623347024,0.14238672816134934,51.11863404450392,-1.4559615623347024,4.334192704667597,Quantitative,Ok,Bad,0.0,0.0,0.0,0.0,Ardell Gilbert,Caucasian,female,Canada,22.0
596,596,-1.000189524581514,2.14921768463389,3.0963984953202277,-2.0997419444527914,1.7331384533932752,-4.953295008073163,1.8555623205893483,24.06091711673946,6.408070093546419,3.0490592224414117,1.8555623205893483,24.06091711673946,3.0490592224414117,9.40807009354642,Engineering,None,Good,1.0,1.0,1.0,1.0,Deborah Mccoy,Caucasian,female,United States,24.0
597,597,-0.09149269932495877,2.3514935244669233,2.1058922776878277,-1.1135477259524205,2.0747566623580904,-1.5065190939290294,1.3758617569535745,7.6109420876220995,4.88880449222713,1.5131218794837225,1.3758617569535745,7.6109420876220995,1.5131218794837225,7.88880449222713,Sciences,Ok,Good,0.0,0.0,0.0,1.0,Martina Sliz,Caucasian,female,Mexico,22.0
598,598,0.2452476802734673,3.2061448633389484,1.0791514323772615,4.143558006936621,2.467624443337267,-1.1778324936054332,0.8912881657869454,16.055197350705573,1.8483273046246131,-1.3530490062291407,0.8912881657869454,16.055197350705573,-1.3530490062291407,4.848327304624614,Quantitative,Ok,Good,0.0,0.0,1.0,0.0,Luann Jones,Caucasian,female,China,35.0
599,599,0.9216390831396613,3.317454241887967,2.643559232511365,6.5059440683551015,4.317784689172018,5.336477725046677,1.6396608070344485,38.92531595050556,4.026106103677177,1.105030742953654,1.6396608070344485,38.92531595050556,1.105030742953654,7.026106103677177,Engineering,Ok,Good,1.0,2.0,0.0,0.0,Tami Corbett,Caucasian,female,India,22.0
600,600,0.937267905268037,2.935310615966212,0.6187998235456023,8.75428829621458,3.1698940493075245,1.8737808385624244,1.6072134341518676,37.50423283254329,6.4615390596983175,3.433978867848516,1.6072134341518676,37.50423283254329,3.433978867848516,9.461539059698318,Sciences,Ok,Good,1.0,2.0,1.0,0.0,Anita Plaza,Caucasian,female,Australia,33.0
601,601,0.26576455509815045,2.6821119841955428,1.78391690132883,5.354469891908517,2.3861362314000107,-1.9150886071271216,2.1453689601369734,11.746118734784751,3.400945752174125,-0.1309444926709231,2.1453689601369734,11.746118734784751,-0.1309444926709231,6.400945752174125,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Rita Gomez,Caucasian,female,Mexico,24.0
602,602,0.9665128440120142,3.425273779187437,1.2174927527748531,5.852128307178324,3.4419496836374006,3.2263272537274372,1.9948818601921239,43.408164765155476,2.7163484641351867,0.00989101670329864,1.9948818601921239,43.408164765155476,0.00989101670329864,5.716348464135188,Sciences,Very Good,Good,1.0,0.0,0.0,0.0,Mary Forbus,Caucasian,female,United States,29.0
603,603,-0.17451735563723025,2.3146502744167217,-0.3223959887007997,2.3181193425135844,1.3848642973560008,-3.932192648801313,2.9632858268007936,49.754194917774,0.4170462703400539,-2.0365746612232356,2.9632858268007936,49.754194917774,-2.0365746612232356,3.4170462703400535,Humanities,Ok,Bad,0.0,0.0,1.0,0.0,Cathy Parr,Caucasian,female,Canada,25.0
604,604,0.5435478400216807,3.01460951446514,3.484642090173564,2.883922931323601,3.0144231687712932,0.933612580130732,0.0,59.48265220948527,2.6647412944827407,-0.3814889132349594,0.0,59.48265220948527,-0.3814889132349594,5.6647412944827416,Engineering,Ok,Good,0.0,1.0,0.0,0.0,Eva Barnett,Caucasian,female,United States,23.0
605,605,-0.6089371001053894,2.8840226226150407,1.3356662059896252,1.4067529301118635,2.2320532019452117,-2.712190547281969,0.08212755538728445,99.86671744026123,4.035669811960188,1.3585638823038941,0.08212755538728445,99.86671744026123,1.3585638823038941,7.035669811960188,Quantitative,None,Bad,0.0,0.0,0.0,0.0,Frances Ambrose,Caucasian,female,China,29.0
606,606,0.8275334744650741,3.2585447498235385,2.4731863787527684,5.404651431515576,3.6788621828693016,3.354157684354096,3.647594394997123,34.724927963605225,0.15798834792532412,-2.386183915305473,3.647594394997123,34.724927963605225,-2.386183915305473,3.1579883479253237,Engineering,Very Good,Good,1.0,2.0,0.0,0.0,Mary Fuller,Caucasian,female,United States,25.0
607,607,-0.0996812155031864,2.4962194263509594,0.8498855176917306,4.069604992952092,2.2434730797313014,-2.0035890651332524,1.0130256889548972,33.87793742339321,3.616248751706083,0.5721401734717889,1.0130256889548972,33.87793742339321,0.5721401734717889,6.616248751706082,Sciences,None,Bad,0.0,0.0,0.0,0.0,Rose Candelaria,Caucasian,female,Canada,27.0
608,608,-0.8344547287982107,2.10568407140484,1.3384833570868104,5.533653823109812,2.647694216129181,-2.6214441778029185,0.8227211251538873,80.84956374806984,2.773690609405244,0.17610376963607252,0.8227211251538873,80.84956374806984,0.17610376963607252,5.773690609405245,Engineering,Ok,Bad,0.0,0.0,1.0,0.0,Phyllis Henderson,Caucasian,female,Australia,22.0
609,609,1.0498542587291544,3.158500852366961,3.786886378091056,6.4380512513561925,4.625506418139505,6.385079215352852,3.68396545242675,44.880337064837434,0.0,-3.0730345835214448,3.68396545242675,44.880337064837434,-3.0730345835214448,3.0,Quantitative,Ok,Good,1.0,2.0,0.0,0.0,Adela Moneyhun,Caucasian,female,India,33.0
610,610,0.31119429467147885,2.4554953361358587,2.0253288793641184,7.764330610551237,2.718532649293969,-1.3095985307019993,3.9496537287517546,8.187665581970876,6.6808530871780185,3.340557131929682,3.9496537287517546,8.187665581970876,3.340557131929682,9.680853087178019,Engineering,None,Good,0.0,0.0,0.0,0.0,Pam Larson,Caucasian,female,China,21.0
611,611,-0.1789214822784588,2.3849970744122,2.0563141544846584,3.71033413024294,2.4938533048650404,-1.7764310492704944,3.0716524220871486,23.42399673541476,1.6811956845987428,-1.2166513101017051,3.0716524220871486,23.42399673541476,-1.2166513101017051,4.681195684598744,Quantitative,Ok,Bad,0.0,0.0,0.0,0.0,Deirdre Potter,Caucasian,female,Canada,27.0
612,612,0.5247708173427343,2.832926690625676,2.7747015868562226,5.596617729550828,3.3584362189887527,1.5755037452250884,4.349347720384194,11.897591803344346,1.0730630229191862,-1.5995196630308202,4.349347720384194,11.897591803344346,-1.5995196630308202,4.073063022919186,Quantitative,Ok,Good,0.0,2.0,0.0,0.0,Tina Huynh,Caucasian,female,Canada,29.0
613,613,0.15851705532863258,2.323372475073974,2.0419686206089707,8.081014540420876,3.0391524080237993,-0.5147749033724011,3.2200099798325734,13.505148032164087,3.503881185928741,0.13901962648997562,3.2200099798325734,13.505148032164087,0.13901962648997562,6.5038811859287415,Humanities,None,Good,0.0,0.0,0.0,0.0,Robin Walker,Caucasian,female,India,27.0
614,614,-0.25517741318703824,2.854717033883696,1.3586024786978421,1.6600957967545713,2.090332217569462,-2.523768123229784,1.1990579579857716,52.55138013150154,3.621741494060576,0.6248160692767535,1.1990579579857716,52.55138013150154,0.6248160692767535,6.621741494060576,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Gail Barrett,Caucasian,female,Canada,24.0
615,615,-1.1521144430628985,2.5819169385618177,1.7556951468419226,1.884058701165145,2.1405808987780106,-4.415286991437284,0.0,74.47845526764837,2.2017836810275773,-0.5300289939313314,0.0,74.47845526764837,-0.5300289939313314,5.201783681027577,Sciences,None,Good,1.0,0.0,1.0,1.0,Peggy Trevino,Caucasian,female,India,26.0
616,616,-0.5695768791199806,3.2413620840737747,1.3119694870767409,6.682030982236196,3.401273778847897,-0.3816029972114326,2.223218021600823,23.14040913510315,2.412723999100219,-0.5953869019458029,2.223218021600823,23.14040913510315,-0.5953869019458029,5.412723999100219,Engineering,Ok,Bad,1.0,0.0,0.0,0.0,Barbara Mcwhirter,Caucasian,female,Canada,23.0
617,617,0.4895240113697894,2.958494499254154,2.746000091868651,6.570266477344166,3.718440799455023,2.454816036400837,0.2873510996234232,56.059815562691384,3.3967350097185074,0.3068666495864793,0.2873510996234232,56.059815562691384,0.3068666495864793,6.396735009718507,Humanities,Very Good,Good,0.0,2.0,0.0,0.0,Patricia Lowell,Caucasian,female,Mexico,26.0
618,618,0.8856356973995929,3.0509360329912725,0.9311369956786684,7.805927081578458,3.7482796654382016,3.916830135666333,3.1632602708338475,36.69726169483307,0.598990703648103,-2.1117243841742908,3.1632602708338475,36.69726169483307,-2.1117243841742908,3.598990703648103,Engineering,None,Good,0.0,2.0,0.0,0.0,Anne Boyer,Caucasian,female,India,30.0
619,619,1.3035302736032135,3.3165974695833467,3.3671141334699186,4.974691521547118,3.8255467955936737,4.39026660423767,1.6228724012440914,42.75603610964921,2.3167774489167403,-0.4740203843540317,1.6228724012440914,42.75603610964921,-0.4740203843540317,5.31677744891674,Quantitative,None,Good,1.0,2.0,0.0,0.0,Josefina Lambert,Caucasian,female,China,27.0
620,620,0.22627008319092795,3.5552849602259635,2.140061532356241,4.28556182724144,3.005907257818746,0.01168429819655846,2.8367099384377505,33.73349366145034,1.840400737820477,-0.8822322301503325,2.8367099384377505,33.73349366145034,-0.8822322301503325,4.8404007378204765,Humanities,Ok,Bad,0.0,0.0,1.0,0.0,Sharon Mcfall,Caucasian,female,Mexico,28.0
621,621,-1.2325238651536503,3.4370004613979304,1.729664640380537,1.2475346969421417,3.219836355916553,-1.0953255695382065,3.4421685499939896,31.27718537450205,0.20593086496308602,-2.5322876581309157,3.4421685499939896,31.27718537450205,-2.5322876581309157,3.2059308649630864,Quantitative,None,Good,0.0,0.0,0.0,0.0,Rebecca Steward,Caucasian,female,Mexico,31.0
622,622,-0.8977382285868544,3.8816557069789495,2.309734976558825,6.087325770191442,3.840402658726763,-0.2765103134690804,2.4331259494504165,37.655639747441455,2.82612022035501,0.007243591608118606,2.4331259494504165,37.655639747441455,0.007243591608118606,5.82612022035501,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Andrea Henslee,Caucasian,female,China,27.0
623,623,-0.059912599244849825,2.4042487751168884,2.558861725894042,-0.8750362032756174,1.5694788278530831,-3.6282454612235964,0.95832865884058,5.262228082187953,3.8680527762845274,0.22755722293059155,0.95832865884058,5.262228082187953,0.22755722293059155,6.868052776284528,Engineering,Ok,Bad,0.0,1.0,1.0,0.0,Joanne Parham,Caucasian,female,Australia,30.0
624,624,-0.903594753530415,3.6464442698736654,3.724015419645928,-0.12098287920965678,3.022785324024372,-1.8788868449241685,1.9600488812148151,11.463249952842526,2.466796445399819,-0.9256511067212454,1.9600488812148151,11.463249952842526,-0.9256511067212454,5.466796445399819,Engineering,None,Bad,1.0,0.0,1.0,0.0,Frances Owens,Caucasian,female,Canada,22.0
625,625,-0.5899666990860829,2.563419792264061,1.4067446776784591,1.010640659030396,1.8816888166557677,-3.811096903068036,3.2392354112060486,25.626292620465588,1.9877598419622695,-0.6141959087954755,3.2392354112060486,25.626292620465588,-0.6141959087954755,4.987759841962268,Quantitative,Ok,Good,0.0,0.0,1.0,0.0,Mary Kern,Caucasian,female,Canada,29.0
626,626,0.8850121694820722,2.672703829407645,2.5099086942400888,6.138571793847952,3.725142594526705,3.661931940081402,1.1022072315345115,37.121119445533616,1.6474377685901418,-1.4723966016935628,1.1022072315345115,37.121119445533616,-1.4723966016935628,4.647437768590142,Engineering,None,Good,1.0,0.0,0.0,0.0,Anna Weaver,Caucasian,female,Canada,22.0
